tos1a
openloop
20
50
2016-03-30 06:27:46
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
24.88,24.67,-0.2280,24.68,-0.1484,0.00,0.0000,0.06,0.6199,0.11,0.00,0.04,5.1773,4046.27,-2.6601
24.88,24.67,0.1819,24.68,-0.0805,0.00,0.0000,0.06,0.2767,0.12,0.00,0.05,5.1634,4046.71,4.8687
24.94,24.67,0.1055,24.68,-0.3411,0.00,0.0000,0.06,-0.1184,0.12,0.00,0.07,5.1568,4046.56,-3.5698
24.94,24.66,0.6577,24.68,1.1826,0.00,0.0000,0.06,-0.0237,0.11,0.00,0.04,5.1788,4047.01,15.3191
24.94,24.66,-0.4535,24.68,-0.4515,0.00,0.0000,0.06,-0.0781,0.11,0.00,0.04,5.1788,4047.46,-12.1234
24.94,24.66,0.4568,24.67,0.6885,0.00,0.0000,0.06,0.1116,0.11,0.00,0.04,5.1788,4046.89,-6.3854
24.94,24.66,0.7040,24.68,0.2995,0.00,0.0000,0.06,-0.2799,0.11,0.00,0.04,5.1810,4047.50,8.3573
24.94,24.65,0.7529,24.67,0.7547,0.00,0.0000,0.06,-0.0874,0.12,0.00,0.05,5.1919,4047.23,-7.3272
24.94,24.65,0.1398,24.67,0.8530,0.00,0.0000,0.06,-0.0981,0.11,0.00,0.05,5.1744,4047.76,20.7520
24.94,24.65,0.3123,24.67,-0.4906,0.00,0.0000,0.06,0.2880,0.11,0.00,0.04,5.1780,4048.45,-11.0981
24.94,24.65,0.0545,24.67,-0.6290,0.00,0.0000,0.06,-0.1147,0.12,0.00,0.06,5.1568,4047.91,5.2196
24.88,24.64,-0.1360,24.67,-0.8457,0.00,0.0000,0.06,-0.0372,0.12,0.00,0.05,5.1707,4048.16,2.7882
24.88,24.64,0.0721,24.67,1.1858,0.00,0.0000,0.06,-0.5726,0.11,0.00,0.06,5.1560,4047.89,-5.0098
24.88,24.64,0.4443,24.66,1.2662,0.00,0.0000,0.06,-0.4036,0.11,0.00,0.04,5.1751,4048.31,12.2180
24.94,24.64,-0.0159,24.67,-0.6038,0.00,0.0000,0.06,0.1913,0.11,0.00,0.04,5.1853,4048.50,-10.6621
24.94,24.63,-0.4101,24.66,-0.9132,0.00,0.0000,0.06,0.3989,0.12,0.00,0.04,5.1744,4048.08,27.5436
24.94,24.63,-0.7503,24.66,-0.9201,0.00,0.0000,0.06,0.1875,0.12,0.00,0.05,5.1758,4049.33,14.9158
24.94,24.63,-0.3605,24.66,-0.8183,0.00,0.0000,0.06,-0.2770,0.12,0.00,0.04,5.1780,4048.69,-12.5219
24.94,24.62,-0.3787,24.65,0.2496,0.00,0.0000,0.06,0.4395,0.11,0.00,0.04,5.1810,4049.05,15.7673
24.94,24.62,-0.2677,24.65,0.2316,0.00,0.0000,0.06,-0.1817,0.12,0.00,0.05,5.1663,4049.42,-10.4334
